grammar_point;meaning;level;lesson_number;lesson_title;bunpro_url;structure;structure_display;part_of_speech;word_type;register;about;cautions;example_jp_1;example_en_1;synonyms;antonyms;related;meaning_hint;jp_hint
をいいことに;;N1;1;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E3%81%84%E3%81%84%E3%81%93%E3%81%A8%E3%81%AB;;;;;;;;;;;;;;
如何;;N1;1;;https://bunpro.jp/grammar_points//grammar_points/%E5%A6%82%E4%BD%95;;;;;;;;;;;;;;
～るまでだ;;N1;1;;https://bunpro.jp/grammar_points//grammar_points/%EF%BD%9E%E3%82%8B%E3%81%BE%E3%81%A7%E3%81%A0;;;;;;;;;;;;;;
にあって;;N1;1;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%82%E3%81%A3%E3%81%A6;;;;;;;;;;;;;;
を余儀なくされる;;N1;1;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E4%BD%99%E5%84%80%E3%81%AA%E3%81%8F%E3%81%95%E3%82%8C%E3%82%8B;;;;;;;;;;;;;;
とは;;N1;1;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%AF;;;;;;;;;;;;;;
じゃあるまいし;;N1;1;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%98%E3%82%83%E3%81%82%E3%82%8B%E3%81%BE%E3%81%84%E3%81%97;;;;;;;;;;;;;;
てからというもの;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A6%E3%81%8B%E3%82%89%E3%81%A8%E3%81%84%E3%81%86%E3%82%82%E3%81%AE;;;;;;;;;;;;;;
かたわら;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8B%E3%81%9F%E3%82%8F%E3%82%89;;;;;;;;;;;;;;
を皮切りに;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E7%9A%AE%E5%88%87%E3%82%8A%E3%81%AB;;;;;;;;;;;;;;
に至っては;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E8%87%B3%E3%81%A3%E3%81%A6%E3%81%AF;;;;;;;;;;;;;;
なり;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%82%8A;;;;;;;;;;;;;;
ともなく・ともなしに;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%82%82%E3%81%AA%E3%81%8F-%E3%81%A8%E3%82%82%E3%81%AA%E3%81%97%E3%81%AB;;;;;;;;;;;;;;
塗れ;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E5%A1%97%E3%82%8C;;;;;;;;;;;;;;
ようが～まいが;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/-%E3%82%88%E3%81%86--%E3%81%86-%E3%81%BE%E3%81%84%20-%20%E3%81%8C-%E3%81%A8;;;;;;;;;;;;;;
からする;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8B%E3%82%89%E3%81%99%E3%82%8B;;;;;;;;;;;;;;
にして①;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%97%E3%81%A61;;;;;;;;;;;;;;
ものを;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%82%E3%81%AE%E3%82%92;;;;;;;;;;;;;;
であれ;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A7%E3%81%82%E3%82%8C;;;;;;;;;;;;;;
をおいてほかに〜ない;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E3%81%8A%E3%81%84%E3%81%A6%E3%81%BB%E3%81%8B%E3%81%AB-%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
をもって;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E3%82%82%E3%81%A3%E3%81%A6;;;;;;;;;;;;;;
とはいえ;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%AF%E3%81%84%E3%81%88;;;;;;;;;;;;;;
ならでは;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%82%89%E3%81%A7%E3%81%AF;;;;;;;;;;;;;;
すら;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%99%E3%82%89;;;;;;;;;;;;;;
あっての;;N1;2;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%82%E3%81%A3%E3%81%A6%E3%81%AE;;;;;;;;;;;;;;
～たまでだ;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9F%E3%81%BE%E3%81%A7%E3%81%A0;;;;;;;;;;;;;;
を経て;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E7%B5%8C%E3%81%A6;;;;;;;;;;;;;;
ながらに;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%81%8C%E3%82%89%E3%81%AB;;;;;;;;;;;;;;
たなり・なり;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9F%E3%81%AA%E3%82%8A-%E3%81%AA%E3%82%8A;;;;;;;;;;;;;;
の極み;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AE%E6%A5%B5%E3%81%BF;;;;;;;;;;;;;;
にしてみれば;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%97%E3%81%A6%E3%81%BF%E3%82%8C%E3%81%B0;;;;;;;;;;;;;;
だの;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A0%E3%81%AE;;;;;;;;;;;;;;
あくまでも;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%82%E3%81%8F%E3%81%BE%E3%81%A7%E3%82%82;;;;;;;;;;;;;;
べく;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%B9%E3%81%8F;;;;;;;;;;;;;;
ところを;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%93%E3%82%8D%E3%82%92;;;;;;;;;;;;;;
からある;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8B%E3%82%89%E3%81%82%E3%82%8B;;;;;;;;;;;;;;
にして②;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%97%E3%81%A62;;;;;;;;;;;;;;
つ〜つ;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A4-%E3%81%A4;;;;;;;;;;;;;;
飽くまで(も);;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E9%A3%BD%E3%81%8F%E3%81%BE%E3%81%A7-%E3%82%82;;;;;;;;;;;;;;
であれ〜であれ;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A7%E3%81%82%E3%82%8C-%E3%81%A7%E3%81%82%E3%82%8C;;;;;;;;;;;;;;
たら最後;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9F%E3%82%89%E6%9C%80%E5%BE%8C;;;;;;;;;;;;;;
いかなる;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%84%E3%81%8B%E3%81%AA%E3%82%8B;;;;;;;;;;;;;;
なりに;;N1;3;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%82%8A%E3%81%AB;;;;;;;;;;;;;;
れる・られる + ままに;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/verb-passive-%E3%81%BE%E3%81%BE%E3%81%AB;;;;;;;;;;;;;;
にまつわる;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%BE%E3%81%A4%E3%82%8F%E3%82%8B;;;;;;;;;;;;;;
たる;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9F%E3%82%8B;;;;;;;;;;;;;;
なら〜で;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%82%89-%E3%81%A7;;;;;;;;;;;;;;
をものともせず;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E3%82%82%E3%81%AE%E3%81%A8%E3%82%82%E3%81%9B%E3%81%9A;;;;;;;;;;;;;;
には当たらない;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%AF%E5%BD%93%E3%81%9F%E3%82%89%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
ものと思う;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%82%E3%81%AE%E3%81%A8%E6%80%9D%E3%81%86;;;;;;;;;;;;;;
を踏まえて;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E8%B8%8F%E3%81%BE%E3%81%88%E3%81%A6;;;;;;;;;;;;;;
ゆえに;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%86%E3%81%88%E3%81%AB;;;;;;;;;;;;;;
という;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%84%E3%81%86;;;;;;;;;;;;;;
にとどまらず;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%A8%E3%81%A9%E3%81%BE%E3%82%89%E3%81%9A;;;;;;;;;;;;;;
と思いきや;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E6%80%9D%E3%81%84%E3%81%8D%E3%82%84;;;;;;;;;;;;;;
どうにも;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A9%E3%81%86%E3%81%AB%E3%82%82;;;;;;;;;;;;;;
ことだし;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%93%E3%81%A8%E3%81%A0%E3%81%97;;;;;;;;;;;;;;
か否か;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8B%E5%90%A6%E3%81%8B;;;;;;;;;;;;;;
たら〜で;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9F%E3%82%89-%E3%81%A7;;;;;;;;;;;;;;
べくして;;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%B9%E3%81%8F%E3%81%97%E3%81%A6;;;;;;;;;;;;;;
まま(に);;N1;4;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%BE%E3%81%BE%E3%81%AB;;;;;;;;;;;;;;
かれ〜かれ;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8B%E3%82%8C-%E3%81%8B%E3%82%8C;;;;;;;;;;;;;;
〜に〜ない;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/-%E3%81%AB-%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
なくして(は);;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%81%8F%E3%81%97%E3%81%A6-%E3%81%AF;;;;;;;;;;;;;;
のなんのって;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AE%E3%81%AA%E3%82%93%E3%81%AE%E3%81%A3%E3%81%A6;;;;;;;;;;;;;;
にかかっている;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%8B%E3%81%8B%E3%81%A3%E3%81%A6%E3%81%84%E3%82%8B;;;;;;;;;;;;;;
てやまない;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A6%E3%82%84%E3%81%BE%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
ぐらいなら;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%90%E3%82%89%E3%81%84%E3%81%AA%E3%82%89;;;;;;;;;;;;;;
ってば・ったら;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A3%E3%81%A6%E3%81%B0-%E3%81%A3%E3%81%9F%E3%82%89;;;;;;;;;;;;;;
ずとも;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9A%E3%81%A8%E3%82%82;;;;;;;;;;;;;;
とあって;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%82%E3%81%A3%E3%81%A6;;;;;;;;;;;;;;
でもなんでもない;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A7%E3%82%82%E3%81%AA%E3%82%93%E3%81%A7%E3%82%82%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
ぐるみで;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%90%E3%82%8B%E3%81%BF%E3%81%A7;;;;;;;;;;;;;;
そばから;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9D%E3%81%B0%E3%81%8B%E3%82%89;;;;;;;;;;;;;;
に至って・に至り;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E8%87%B3%E3%81%A3%E3%81%A6-%E3%81%AB%E8%87%B3%E3%82%8A;;;;;;;;;;;;;;
だに + しない;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A0%E3%81%AB-%E3%81%97%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
がてら;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8C%E3%81%A6%E3%82%89;;;;;;;;;;;;;;
んがため(に);;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%93%E3%81%8C%E3%81%9F%E3%82%81-%E3%81%AB;;;;;;;;;;;;;;
いかん〜ず;;N1;5;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%84%E3%81%8B%E3%82%93-%E3%81%9A;;;;;;;;;;;;;;
にも～ない;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%82%82-%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
い-Adj[く] + もなんともない;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%84-adj-%E3%81%8F-%E3%82%82%E3%81%AA%E3%82%93%E3%81%A8%E3%82%82%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
Verb + だに;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/verb-%E3%81%A0%E3%81%AB;;;;;;;;;;;;;;
～なり～なり;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/-%E3%81%AA%E3%82%8A-%E3%81%AA%E3%82%8A;;;;;;;;;;;;;;
ないでもない;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%81%84%E3%81%A7%E3%82%82%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
もさることながら;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%82%E3%81%95%E3%82%8B%E3%81%93%E3%81%A8%E3%81%AA%E3%81%8C%E3%82%89;;;;;;;;;;;;;;
ものと思っていた;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%82%E3%81%AE%E3%81%A8%E6%80%9D%E3%81%A3%E3%81%A6%E3%81%84%E3%81%9F;;;;;;;;;;;;;;
でなくてなんだろう;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A7%E3%81%AA%E3%81%8F%E3%81%A6%E3%81%AA%E3%82%93%E3%81%A0%E3%82%8D%E3%81%86;;;;;;;;;;;;;;
はさておき・はさておいて;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AF%E3%81%95%E3%81%A6%E3%81%8A%E3%81%8D-%E3%81%AF%E3%81%95%E3%81%A6%E3%81%8A%E3%81%84%E3%81%A6;;;;;;;;;;;;;;
折には;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E6%8A%98%E3%81%AB%E3%81%AF;;;;;;;;;;;;;;
とばかり（に）;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%B0%E3%81%8B%E3%82%8A;;;;;;;;;;;;;;
わ〜わ;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%8F-%E3%82%8F;;;;;;;;;;;;;;
に至っても;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E8%87%B3%E3%81%A3%E3%81%A6%E3%82%82;;;;;;;;;;;;;;
を兼ねて;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E5%85%BC%E3%81%AD%E3%81%A6;;;;;;;;;;;;;;
Verb[ない]もの(だろう)か;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/verb-%E3%81%AA%E3%81%84%E3%82%82%E3%81%AE-%E3%81%A0%E3%82%8D%E3%81%86%E3%81%8B;;;;;;;;;;;;;;
Verb[て] + みせる;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/verb-%E3%81%A6-%E3%81%BF%E3%81%9B%E3%82%8B;;;;;;;;;;;;;;
相まって;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E7%9B%B8%E3%81%BE%E3%81%A3%E3%81%A6;;;;;;;;;;;;;;
に足りない;;N1;6;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E8%B6%B3%E3%82%8A%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
べからず;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%B9%E3%81%8B%E3%82%89%E3%81%9A;;;;;;;;;;;;;;
んばかりに;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%93%E3%81%B0%E3%81%8B%E3%82%8A%E3%81%AB;;;;;;;;;;;;;;
に則って・に則り;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E5%89%87%E3%81%A3%E3%81%A6-%E3%81%AB%E5%89%87%E3%82%8A;;;;;;;;;;;;;;
Adj限りだ;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/adj%E9%99%90%E3%82%8A%E3%81%A0;;;;;;;;;;;;;;
はおろか;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AF%E3%81%8A%E3%82%8D%E3%81%8B;;;;;;;;;;;;;;
めく・めいた;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%81%E3%81%8F-%E3%82%81%E3%81%84%E3%81%9F;;;;;;;;;;;;;;
といわず;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%84%E3%82%8F%E3%81%9A;;;;;;;;;;;;;;
にもほどがある;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%82%82%E3%81%BB%E3%81%A9%E3%81%8C%E3%81%82%E3%82%8B;;;;;;;;;;;;;;
にもまして;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%82%82%E3%81%BE%E3%81%97%E3%81%A6;;;;;;;;;;;;;;
まくる;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%BE%E3%81%8F%E3%82%8B;;;;;;;;;;;;;;
わ〜わ（で）;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%8F-%E3%82%8F%E3%81%A7;;;;;;;;;;;;;;
や否や;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%84%E5%90%A6%E3%82%84;;;;;;;;;;;;;;
次第です;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E6%AC%A1%E7%AC%AC%E3%81%A7%E3%81%99;;;;;;;;;;;;;;
というところ;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%84%E3%81%86%E3%81%A8%E3%81%93%E3%82%8D;;;;;;;;;;;;;;
１～たりとも～ない;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%EF%BC%91-%E3%82%8A%E3%81%A8%E3%82%82-%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
ったらない・といったらない;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A3%E3%81%9F%E3%82%89%E3%81%AA%E3%81%84%E3%83%BB%E3%81%A8%E3%81%84%E3%81%A3%E3%81%9F%E3%82%89%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
に照らして・に照らすと;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E7%85%A7%E3%82%89%E3%81%97%E3%81%A6%E3%83%BB%E3%81%AB%E7%85%A7%E3%82%89%E3%81%99%E3%81%A8;;;;;;;;;;;;;;
とあれば;;N1;7;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%82%E3%82%8C%E3%81%B0;;;;;;;;;;;;;;
さぞ;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%95%E3%81%9E;;;;;;;;;;;;;;
ときたら;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%8D%E3%81%9F%E3%82%891;;;;;;;;;;;;;;
びる;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%B3%E3%82%8B;;;;;;;;;;;;;;
にしたところで;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%97%E3%81%9F%E3%81%A8%E3%81%93%E3%82%8D%E3%81%A7;;;;;;;;;;;;;;
～ばこそ;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%B0%E3%81%93%E3%81%9D;;;;;;;;;;;;;;
ても差し支えない;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A6%E3%82%82%E5%B7%AE%E3%81%97%E6%94%AF%E3%81%88%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
には及ばない①;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%AF%E5%8F%8A%E3%81%B0%E3%81%AA%E3%81%841;;;;;;;;;;;;;;
に即して;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E5%8D%B3%E3%81%97%E3%81%A6;;;;;;;;;;;;;;
ないまでも;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%81%84%E3%81%BE%E3%81%A7%E3%82%82;;;;;;;;;;;;;;
をよそに;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E3%82%88%E3%81%9D%E3%81%AB;;;;;;;;;;;;;;
に限ったことではない;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E9%99%90%E3%81%A3%E3%81%9F%E3%81%93%E3%81%A8%E3%81%A7%E3%81%AF%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
とは比べものにならない;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%AF%E6%AF%94%E3%81%B9%E3%82%82%E3%81%AE%E3%81%AB%E3%81%AA%E3%82%89%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
まじき;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%BE%E3%81%98%E3%81%8D;;;;;;;;;;;;;;
の至り;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AE%E8%87%B3%E3%82%8A;;;;;;;;;;;;;;
に恥じない;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E6%81%A5%E3%81%98%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
ずじまい;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9A%E3%81%98%E3%81%BE%E3%81%84;;;;;;;;;;;;;;
に言わせれば・に言わせると・に言わせたら;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E8%A8%80%E3%82%8F%E3%81%9B%E3%82%8C%E3%81%B0;;;;;;;;;;;;;;
ったら・といったら;;N1;8;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A3%E3%81%9F%E3%82%89-%E3%81%A8%E3%81%84%E3%81%A3%E3%81%9F%E3%82%89;;;;;;;;;;;;;;
こととて;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%93%E3%81%A8%E3%81%A8%E3%81%A6;;;;;;;;;;;;;;
ずくめ;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%9A%E3%81%8F%E3%82%81;;;;;;;;;;;;;;
には及ばない②;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%AF%E5%8F%8A%E3%81%B0%E3%81%AA%E3%81%84%E2%91%A1;;;;;;;;;;;;;;
とは言うものの;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%A8%E3%81%AF%E8%A8%80%E3%81%86%E3%82%82%E3%81%AE%E3%81%AE;;;;;;;;;;;;;;
が早いか;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%8C%E6%97%A9%E3%81%84%E3%81%8B;;;;;;;;;;;;;;
に難くない;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E9%9B%A3%E3%81%8F%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
ならいざ知らず;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AA%E3%82%89%E3%81%B0%E3%81%84%E3%81%96%E7%9F%A5%E3%82%89%E3%81%9A;;;;;;;;;;;;;;
を禁じ得ない;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%92%E7%A6%81%E3%81%98%E5%BE%97%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
にかこつけて;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%AB%E3%81%8B%E3%81%93%E3%81%A4%E3%81%91%E3%81%A6;;;;;;;;;;;;;;
ようによっては;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%82%88%E3%81%86%E3%81%AB%E3%82%88%E3%81%A3%E3%81%A6%E3%81%AF;;;;;;;;;;;;;;
べくもない;;N1;9;;https://bunpro.jp/grammar_points//grammar_points/%E3%81%B9%E3%81%8F%E3%82%82%E3%81%AA%E3%81%84;;;;;;;;;;;;;;
